CodeString,Name,Keywords,ID,MasterID
EX_MovingThreshold_01_002.mediankickf,EX_MovingThreshold_01_002_mediankickf,"outliers",3441,873
EX_MovingThreshold_1_01.meanq,EX_MovingThreshold_1_01_meanq,"outliers",3442,874
EX_MovingThreshold_1_01.medianq,EX_MovingThreshold_1_01_medianq,"outliers",3443,874
EX_MovingThreshold_1_01.iqrq,EX_MovingThreshold_1_01_iqrq,"outliers",3444,874
EX_MovingThreshold_1_01.maxq,EX_MovingThreshold_1_01_maxq,"outliers",3445,874
EX_MovingThreshold_1_01.minq,EX_MovingThreshold_1_01_minq,"outliers",3446,874
EX_MovingThreshold_1_01.stdq,EX_MovingThreshold_1_01_stdq,"outliers",3447,874
EX_MovingThreshold_1_01.meanqover,EX_MovingThreshold_1_01_meanqover,"outliers",3448,874
EX_MovingThreshold_1_01.pkick,EX_MovingThreshold_1_01_pkick,"outliers",3449,874
EX_MovingThreshold_1_01.stdkickf,EX_MovingThreshold_1_01_stdkickf,"outliers",3450,874
EX_MovingThreshold_1_01.meankickf,EX_MovingThreshold_1_01_meankickf,"outliers",3451,874
EX_MovingThreshold_1_01.mediankickf,EX_MovingThreshold_1_01_mediankickf,"outliers",3452,874
EX_MovingThreshold_1_002.meanq,EX_MovingThreshold_1_002_meanq,"outliers",3453,875
EX_MovingThreshold_1_002.medianq,EX_MovingThreshold_1_002_medianq,"outliers",3454,875
EX_MovingThreshold_1_002.iqrq,EX_MovingThreshold_1_002_iqrq,"outliers",3455,875
EX_MovingThreshold_1_002.maxq,EX_MovingThreshold_1_002_maxq,"outliers",3456,875
EX_MovingThreshold_1_002.minq,EX_MovingThreshold_1_002_minq,"outliers",3457,875
EX_MovingThreshold_1_002.stdq,EX_MovingThreshold_1_002_stdq,"outliers",3458,875
EX_MovingThreshold_1_002.meanqover,EX_MovingThreshold_1_002_meanqover,"outliers",3459,875
EX_MovingThreshold_1_002.pkick,EX_MovingThreshold_1_002_pkick,"outliers",3460,875
EX_MovingThreshold_1_002.stdkickf,EX_MovingThreshold_1_002_stdkickf,"outliers",3461,875
EX_MovingThreshold_1_002.meankickf,EX_MovingThreshold_1_002_meankickf,"outliers",3462,875
EX_MovingThreshold_1_002.mediankickf,EX_MovingThreshold_1_002_mediankickf,"outliers",3463,875
SB_BinaryStats_diff.pupstat2,SB_BinaryStats_diff_pupstat2,"distribution,stationarity",3464,876
SB_BinaryStats_diff.pstretch1,SB_BinaryStats_diff_pstretch1,"distribution,stationarity",3465,876
SB_BinaryStats_diff.longstretch1,SB_BinaryStats_diff_longstretch1,"distribution,stationarity",3466,876
SB_BinaryStats_diff.longstretch0,SB_BinaryStats_diff_longstretch0,"distribution,stationarity",3467,876
SB_BinaryStats_diff.meanstretch1,SB_BinaryStats_diff_meanstretch1,"distribution,stationarity",3468,876
SB_BinaryStats_diff.meanstretch0,SB_BinaryStats_diff_meanstretch0,"distribution,stationarity",3469,876
SB_BinaryStats_diff.meanstretchdiff,SB_BinaryStats_diff_meanstretchdiff,"distribution,stationarity",3470,876
SB_BinaryStats_diff.stdstretch1,SB_BinaryStats_diff_stdstretch1,"distribution,stationarity",3471,876
SB_BinaryStats_diff.stdstretch0,SB_BinaryStats_diff_stdstretch0,"distribution,stationarity",3472,876
SB_BinaryStats_diff.stdstretchdiff,SB_BinaryStats_diff_stdstretchdiff,"distribution,stationarity",3473,876
SB_BinaryStats_diff.diff21stretch1,SB_BinaryStats_diff_diff21stretch1,"distribution,stationarity",3474,876
SB_BinaryStats_diff.diff21stretch0,SB_BinaryStats_diff_diff21stretch0,"distribution,stationarity",3475,876
SB_BinaryStats_mean.pupstat2,SB_BinaryStats_mean_pupstat2,"distribution,stationarity",3476,877
SB_BinaryStats_mean.longstretch1,SB_BinaryStats_mean_longstretch1,"distribution,stationarity",3477,877
SB_BinaryStats_mean.longstretch0,SB_BinaryStats_mean_longstretch0,"distribution,stationarity",3478,877
SB_BinaryStats_mean.meanstretch1,SB_BinaryStats_mean_meanstretch1,"distribution,stationarity",3479,877
SB_BinaryStats_mean.meanstretch0,SB_BinaryStats_mean_meanstretch0,"distribution,stationarity",3480,877
SB_BinaryStats_mean.meanstretchdiff,SB_BinaryStats_mean_meanstretchdiff,"distribution,stationarity",3481,877
SB_BinaryStats_mean.stdstretch1,SB_BinaryStats_mean_stdstretch1,"distribution,stationarity",3482,877
SB_BinaryStats_mean.stdstretch0,SB_BinaryStats_mean_stdstretch0,"distribution,stationarity",3483,877
SB_BinaryStats_mean.stdstretchdiff,SB_BinaryStats_mean_stdstretchdiff,"distribution,stationarity",3484,877
SB_BinaryStats_mean.diff21stretch1,SB_BinaryStats_mean_diff21stretch1,"distribution,stationarity",3485,877
SB_BinaryStats_mean.diff21stretch0,SB_BinaryStats_mean_diff21stretch0,"distribution,stationarity",3486,877
SB_BinaryStats_iqr.pupstat2,SB_BinaryStats_iqr_pupstat2,"distribution,stationarity",3487,878
SB_BinaryStats_iqr.pstretch1,SB_BinaryStats_iqr_pstretch1,"distribution,stationarity",3488,878
SB_BinaryStats_iqr.longstretch1,SB_BinaryStats_iqr_longstretch1,"distribution,stationarity",3489,878
SB_BinaryStats_iqr.longstretch0,SB_BinaryStats_iqr_longstretch0,"distribution,stationarity",3490,878
SB_BinaryStats_iqr.meanstretch1,SB_BinaryStats_iqr_meanstretch1,"distribution,stationarity",3491,878
SB_BinaryStats_iqr.meanstretch0,SB_BinaryStats_iqr_meanstretch0,"distribution,stationarity",3492,878
SB_BinaryStats_iqr.meanstretchdiff,SB_BinaryStats_iqr_meanstretchdiff,"distribution,stationarity",3493,878
SB_BinaryStats_iqr.stdstretch1,SB_BinaryStats_iqr_stdstretch1,"distribution,stationarity",3494,878
SB_BinaryStats_iqr.stdstretch0,SB_BinaryStats_iqr_stdstretch0,"distribution,stationarity",3495,878
SB_BinaryStats_iqr.stdstretchdiff,SB_BinaryStats_iqr_stdstretchdiff,"distribution,stationarity",3496,878
SB_BinaryStats_iqr.diff21stretch1,SB_BinaryStats_iqr_diff21stretch1,"distribution,stationarity",3497,878
SB_BinaryStats_iqr.diff21stretch0,SB_BinaryStats_iqr_diff21stretch0,"distribution,stationarity",3498,878
SB_MotifTwo_diff.u,SB_MotifTwo_diff_u,"symbolic,motifs",3499,879
SB_MotifTwo_diff.h,SB_MotifTwo_diff_h,"symbolic,motifs",3500,879
SB_MotifTwo_diff.dd,SB_MotifTwo_diff_dd,"symbolic,motifs",3501,879
SB_MotifTwo_diff.du,SB_MotifTwo_diff_du,"symbolic,motifs",3502,879
SB_MotifTwo_diff.ud,SB_MotifTwo_diff_ud,"symbolic,motifs",3503,879
SB_MotifTwo_diff.uu,SB_MotifTwo_diff_uu,"symbolic,motifs",3504,879
SB_MotifTwo_diff.hh,SB_MotifTwo_diff_hh,"symbolic,motifs",3505,879
SB_MotifTwo_diff.ddd,SB_MotifTwo_diff_ddd,"symbolic,motifs",3506,879
SB_MotifTwo_diff.ddu,SB_MotifTwo_diff_ddu,"symbolic,motifs",3507,879
SB_MotifTwo_diff.dud,SB_MotifTwo_diff_dud,"symbolic,motifs",3508,879
SB_MotifTwo_diff.duu,SB_MotifTwo_diff_duu,"symbolic,motifs",3509,879
SB_MotifTwo_diff.udd,SB_MotifTwo_diff_udd,"symbolic,motifs",3510,879
SB_MotifTwo_diff.udu,SB_MotifTwo_diff_udu,"symbolic,motifs",3511,879
SB_MotifTwo_diff.uud,SB_MotifTwo_diff_uud,"symbolic,motifs",3512,879
SB_MotifTwo_diff.uuu,SB_MotifTwo_diff_uuu,"symbolic,motifs",3513,879
SB_MotifTwo_diff.hhh,SB_MotifTwo_diff_hhh,"symbolic,motifs",3514,879
SB_MotifTwo_diff.dddd,SB_MotifTwo_diff_dddd,"symbolic,motifs",3515,879
SB_MotifTwo_diff.dddu,SB_MotifTwo_diff_dddu,"symbolic,motifs",3516,879
SB_MotifTwo_diff.ddud,SB_MotifTwo_diff_ddud,"symbolic,motifs",3517,879
SB_MotifTwo_diff.dduu,SB_MotifTwo_diff_dduu,"symbolic,motifs",3518,879
SB_MotifTwo_diff.dudd,SB_MotifTwo_diff_dudd,"symbolic,motifs",3519,879
SB_MotifTwo_diff.dudu,SB_MotifTwo_diff_dudu,"symbolic,motifs",3520,879
SB_MotifTwo_diff.duud,SB_MotifTwo_diff_duud,"symbolic,motifs",3521,879
SB_MotifTwo_diff.duuu,SB_MotifTwo_diff_duuu,"symbolic,motifs",3522,879
SB_MotifTwo_diff.uddd,SB_MotifTwo_diff_uddd,"symbolic,motifs",3523,879
SB_MotifTwo_diff.uddu,SB_MotifTwo_diff_uddu,"symbolic,motifs",3524,879
SB_MotifTwo_diff.udud,SB_MotifTwo_diff_udud,"symbolic,motifs",3525,879
SB_MotifTwo_diff.uduu,SB_MotifTwo_diff_uduu,"symbolic,motifs",3526,879
SB_MotifTwo_diff.uudd,SB_MotifTwo_diff_uudd,"symbolic,motifs",3527,879
SB_MotifTwo_diff.uudu,SB_MotifTwo_diff_uudu,"symbolic,motifs",3528,879
SB_MotifTwo_diff.uuud,SB_MotifTwo_diff_uuud,"symbolic,motifs",3529,879
SB_MotifTwo_diff.uuuu,SB_MotifTwo_diff_uuuu,"symbolic,motifs",3530,879
SB_MotifTwo_diff.hhhh,SB_MotifTwo_diff_hhhh,"symbolic,motifs",3531,879
SB_MotifTwo_mean.u,SB_MotifTwo_mean_u,"symbolic,motifs",3532,880
SB_MotifTwo_mean.h,SB_MotifTwo_mean_h,"symbolic,motifs",3533,880
SB_MotifTwo_mean.dd,SB_MotifTwo_mean_dd,"symbolic,motifs",3534,880
SB_MotifTwo_mean.uu,SB_MotifTwo_mean_uu,"symbolic,motifs",3535,880
SB_MotifTwo_mean.hh,SB_MotifTwo_mean_hh,"symbolic,motifs",3536,880
SB_MotifTwo_mean.ddd,SB_MotifTwo_mean_ddd,"symbolic,motifs",3537,880
SB_MotifTwo_mean.ddu,SB_MotifTwo_mean_ddu,"symbolic,motifs",3538,880
SB_MotifTwo_mean.dud,SB_MotifTwo_mean_dud,"symbolic,motifs",3539,880
SB_MotifTwo_mean.duu,SB_MotifTwo_mean_duu,"symbolic,motifs",3540,880
SB_MotifTwo_mean.udd,SB_MotifTwo_mean_udd,"symbolic,motifs",3541,880
SB_MotifTwo_mean.udu,SB_MotifTwo_mean_udu,"symbolic,motifs",3542,880
SB_MotifTwo_mean.uud,SB_MotifTwo_mean_uud,"symbolic,motifs",3543,880
SB_MotifTwo_mean.uuu,SB_MotifTwo_mean_uuu,"symbolic,motifs",3544,880
SB_MotifTwo_mean.hhh,SB_MotifTwo_mean_hhh,"symbolic,motifs",3545,880
SB_MotifTwo_mean.dddd,SB_MotifTwo_mean_dddd,"symbolic,motifs",3546,880
SB_MotifTwo_mean.dddu,SB_MotifTwo_mean_dddu,"symbolic,motifs",3547,880
SB_MotifTwo_mean.ddud,SB_MotifTwo_mean_ddud,"symbolic,motifs",3548,880
SB_MotifTwo_mean.dduu,SB_MotifTwo_mean_dduu,"symbolic,motifs",3549,880
SB_MotifTwo_mean.dudd,SB_MotifTwo_mean_dudd,"symbolic,motifs",3550,880
SB_MotifTwo_mean.dudu,SB_MotifTwo_mean_dudu,"symbolic,motifs",3551,880
SB_MotifTwo_mean.duud,SB_MotifTwo_mean_duud,"symbolic,motifs",3552,880
SB_MotifTwo_mean.duuu,SB_MotifTwo_mean_duuu,"symbolic,motifs",3553,880
SB_MotifTwo_mean.uddd,SB_MotifTwo_mean_uddd,"symbolic,motifs",3554,880
SB_MotifTwo_mean.uddu,SB_MotifTwo_mean_uddu,"symbolic,motifs",3555,880
SB_MotifTwo_mean.udud,SB_MotifTwo_mean_udud,"symbolic,motifs",3556,880
SB_MotifTwo_mean.uduu,SB_MotifTwo_mean_uduu,"symbolic,motifs",3557,880
SB_MotifTwo_mean.uudd,SB_MotifTwo_mean_uudd,"symbolic,motifs",3558,880
SB_MotifTwo_mean.uudu,SB_MotifTwo_mean_uudu,"symbolic,motifs",3559,880
SB_MotifTwo_mean.uuud,SB_MotifTwo_mean_uuud,"symbolic,motifs",3560,880
SB_MotifTwo_mean.uuuu,SB_MotifTwo_mean_uuuu,"symbolic,motifs",3561,880
SB_MotifTwo_mean.hhhh,SB_MotifTwo_mean_hhhh,"symbolic,motifs",3562,880
SB_MotifTwo_median.u,SB_MotifTwo_median_u,"symbolic,motifs",3563,881
SB_MotifTwo_median.dd,SB_MotifTwo_median_dd,"symbolic,motifs",3564,881
SB_MotifTwo_median.du,SB_MotifTwo_median_du,"symbolic,motifs",3565,881
SB_MotifTwo_median.ud,SB_MotifTwo_median_ud,"symbolic,motifs",3566,881
SB_MotifTwo_median.uu,SB_MotifTwo_median_uu,"symbolic,motifs",3567,881
SB_MotifTwo_median.hh,SB_MotifTwo_median_hh,"symbolic,motifs",3568,881
SB_MotifTwo_median.ddd,SB_MotifTwo_median_ddd,"symbolic,motifs",3569,881
SB_MotifTwo_median.ddu,SB_MotifTwo_median_ddu,"symbolic,motifs",3570,881
SB_MotifTwo_median.dud,SB_MotifTwo_median_dud,"symbolic,motifs",3571,881
SB_MotifTwo_median.duu,SB_MotifTwo_median_duu,"symbolic,motifs",3572,881
SB_MotifTwo_median.udd,SB_MotifTwo_median_udd,"symbolic,motifs",3573,881
SB_MotifTwo_median.udu,SB_MotifTwo_median_udu,"symbolic,motifs",3574,881
SB_MotifTwo_median.uud,SB_MotifTwo_median_uud,"symbolic,motifs",3575,881
SB_MotifTwo_median.uuu,SB_MotifTwo_median_uuu,"symbolic,motifs",3576,881
SB_MotifTwo_median.hhh,SB_MotifTwo_median_hhh,"symbolic,motifs",3577,881
SB_MotifTwo_median.dddd,SB_MotifTwo_median_dddd,"symbolic,motifs",3578,881
SB_MotifTwo_median.dddu,SB_MotifTwo_median_dddu,"symbolic,motifs",3579,881
SB_MotifTwo_median.ddud,SB_MotifTwo_median_ddud,"symbolic,motifs",3580,881
SB_MotifTwo_median.dduu,SB_MotifTwo_median_dduu,"symbolic,motifs",3581,881
SB_MotifTwo_median.dudd,SB_MotifTwo_median_dudd,"symbolic,motifs",3582,881
SB_MotifTwo_median.dudu,SB_MotifTwo_median_dudu,"symbolic,motifs",3583,881
SB_MotifTwo_median.duud,SB_MotifTwo_median_duud,"symbolic,motifs",3584,881
SB_MotifTwo_median.duuu,SB_MotifTwo_median_duuu,"symbolic,motifs",3585,881
SB_MotifTwo_median.uddd,SB_MotifTwo_median_uddd,"symbolic,motifs",3586,881
SB_MotifTwo_median.uddu,SB_MotifTwo_median_uddu,"symbolic,motifs",3587,881
SB_MotifTwo_median.udud,SB_MotifTwo_median_udud,"symbolic,motifs",3588,881
SB_MotifTwo_median.uduu,SB_MotifTwo_median_uduu,"symbolic,motifs",3589,881
SB_MotifTwo_median.uudd,SB_MotifTwo_median_uudd,"symbolic,motifs",3590,881
SB_MotifTwo_median.uudu,SB_MotifTwo_median_uudu,"symbolic,motifs",3591,881
SB_MotifTwo_median.uuud,SB_MotifTwo_median_uuud,"symbolic,motifs",3592,881
SB_MotifTwo_median.uuuu,SB_MotifTwo_median_uuuu,"symbolic,motifs",3593,881
SB_MotifTwo_median.hhhh,SB_MotifTwo_median_hhhh,"symbolic,motifs",3594,881
SB_MotifThree_quantile.aa,SB_MotifThree_quantile_aa,"symbolic,motifs",3595,882
SB_MotifThree_quantile.ab,SB_MotifThree_quantile_ab,"symbolic,motifs",3596,882
SB_MotifThree_quantile.ac,SB_MotifThree_quantile_ac,"symbolic,motifs",3597,882
SB_MotifThree_quantile.ba,SB_MotifThree_quantile_ba,"symbolic,motifs",3598,882
SB_MotifThree_quantile.bb,SB_MotifThree_quantile_bb,"symbolic,motifs",3599,882
SB_MotifThree_quantile.bc,SB_MotifThree_quantile_bc,"symbolic,motifs",3600,882
SB_MotifThree_quantile.ca,SB_MotifThree_quantile_ca,"symbolic,motifs",3601,882
SB_MotifThree_quantile.cb,SB_MotifThree_quantile_cb,"symbolic,motifs",3602,882
SB_MotifThree_quantile.cc,SB_MotifThree_quantile_cc,"symbolic,motifs",3603,882
SB_MotifThree_quantile.hh,SB_MotifThree_quantile_hh,"symbolic,motifs",3604,882
SB_MotifThree_quantile.aaa,SB_MotifThree_quantile_aaa,"symbolic,motifs",3605,882
SB_MotifThree_quantile.aab,SB_MotifThree_quantile_aab,"symbolic,motifs",3606,882
SB_MotifThree_quantile.aac,SB_MotifThree_quantile_aac,"symbolic,motifs",3607,882
SB_MotifThree_quantile.aba,SB_MotifThree_quantile_aba,"symbolic,motifs",3608,882
SB_MotifThree_quantile.abb,SB_MotifThree_quantile_abb,"symbolic,motifs",3609,882
SB_MotifThree_quantile.abc,SB_MotifThree_quantile_abc,"symbolic,motifs",3610,882
SB_MotifThree_quantile.aca,SB_MotifThree_quantile_aca,"symbolic,motifs",3611,882
SB_MotifThree_quantile.acb,SB_MotifThree_quantile_acb,"symbolic,motifs",3612,882
SB_MotifThree_quantile.acc,SB_MotifThree_quantile_acc,"symbolic,motifs",3613,882
SB_MotifThree_quantile.baa,SB_MotifThree_quantile_baa,"symbolic,motifs",3614,882
SB_MotifThree_quantile.bab,SB_MotifThree_quantile_bab,"symbolic,motifs",3615,882
SB_MotifThree_quantile.bac,SB_MotifThree_quantile_bac,"symbolic,motifs",3616,882
SB_MotifThree_quantile.bba,SB_MotifThree_quantile_bba,"symbolic,motifs",3617,882
SB_MotifThree_quantile.bbb,SB_MotifThree_quantile_bbb,"symbolic,motifs",3618,882
SB_MotifThree_quantile.bbc,SB_MotifThree_quantile_bbc,"symbolic,motifs",3619,882
SB_MotifThree_quantile.bca,SB_MotifThree_quantile_bca,"symbolic,motifs",3620,882
SB_MotifThree_quantile.bcb,SB_MotifThree_quantile_bcb,"symbolic,motifs",3621,882
SB_MotifThree_quantile.bcc,SB_MotifThree_quantile_bcc,"symbolic,motifs",3622,882
SB_MotifThree_quantile.caa,SB_MotifThree_quantile_caa,"symbolic,motifs",3623,882
SB_MotifThree_quantile.cab,SB_MotifThree_quantile_cab,"symbolic,motifs",3624,882
SB_MotifThree_quantile.cac,SB_MotifThree_quantile_cac,"symbolic,motifs",3625,882
SB_MotifThree_quantile.cba,SB_MotifThree_quantile_cba,"symbolic,motifs",3626,882
SB_MotifThree_quantile.cbb,SB_MotifThree_quantile_cbb,"symbolic,motifs",3627,882
SB_MotifThree_quantile.cbc,SB_MotifThree_quantile_cbc,"symbolic,motifs",3628,882
SB_MotifThree_quantile.cca,SB_MotifThree_quantile_cca,"symbolic,motifs",3629,882
SB_MotifThree_quantile.ccb,SB_MotifThree_quantile_ccb,"symbolic,motifs",3630,882
SB_MotifThree_quantile.ccc,SB_MotifThree_quantile_ccc,"symbolic,motifs",3631,882
SB_MotifThree_quantile.hhh,SB_MotifThree_quantile_hhh,"symbolic,motifs",3632,882
SB_MotifThree_quantile.aaaa,SB_MotifThree_quantile_aaaa,"symbolic,motifs",3633,882
SB_MotifThree_quantile.aaab,SB_MotifThree_quantile_aaab,"symbolic,motifs",3634,882
SB_MotifThree_quantile.aaac,SB_MotifThree_quantile_aaac,"symbolic,motifs",3635,882
SB_MotifThree_quantile.aaba,SB_MotifThree_quantile_aaba,"symbolic,motifs",3636,882
SB_MotifThree_quantile.aabb,SB_MotifThree_quantile_aabb,"symbolic,motifs",3637,882
SB_MotifThree_quantile.aabc,SB_MotifThree_quantile_aabc,"symbolic,motifs",3638,882
SB_MotifThree_quantile.aaca,SB_MotifThree_quantile_aaca,"symbolic,motifs",3639,882
SB_MotifThree_quantile.aacb,SB_MotifThree_quantile_aacb,"symbolic,motifs",3640,882
SB_MotifThree_quantile.aacc,SB_MotifThree_quantile_aacc,"symbolic,motifs",3641,882
SB_MotifThree_quantile.abaa,SB_MotifThree_quantile_abaa,"symbolic,motifs",3642,882
SB_MotifThree_quantile.abab,SB_MotifThree_quantile_abab,"symbolic,motifs",3643,882
SB_MotifThree_quantile.abac,SB_MotifThree_quantile_abac,"symbolic,motifs",3644,882
SB_MotifThree_quantile.abba,SB_MotifThree_quantile_abba,"symbolic,motifs",3645,882
SB_MotifThree_quantile.abbb,SB_MotifThree_quantile_abbb,"symbolic,motifs",3646,882
SB_MotifThree_quantile.abbc,SB_MotifThree_quantile_abbc,"symbolic,motifs",3647,882
SB_MotifThree_quantile.abca,SB_MotifThree_quantile_abca,"symbolic,motifs",3648,882
SB_MotifThree_quantile.abcb,SB_MotifThree_quantile_abcb,"symbolic,motifs",3649,882
SB_MotifThree_quantile.abcc,SB_MotifThree_quantile_abcc,"symbolic,motifs",3650,882
SB_MotifThree_quantile.acaa,SB_MotifThree_quantile_acaa,"symbolic,motifs",3651,882
SB_MotifThree_quantile.acab,SB_MotifThree_quantile_acab,"symbolic,motifs",3652,882
SB_MotifThree_quantile.acac,SB_MotifThree_quantile_acac,"symbolic,motifs",3653,882
SB_MotifThree_quantile.acba,SB_MotifThree_quantile_acba,"symbolic,motifs",3654,882
SB_MotifThree_quantile.acbb,SB_MotifThree_quantile_acbb,"symbolic,motifs",3655,882
SB_MotifThree_quantile.acbc,SB_MotifThree_quantile_acbc,"symbolic,motifs",3656,882
SB_MotifThree_quantile.acca,SB_MotifThree_quantile_acca,"symbolic,motifs",3657,882
SB_MotifThree_quantile.accb,SB_MotifThree_quantile_accb,"symbolic,motifs",3658,882
SB_MotifThree_quantile.accc,SB_MotifThree_quantile_accc,"symbolic,motifs",3659,882
SB_MotifThree_quantile.baaa,SB_MotifThree_quantile_baaa,"symbolic,motifs",3660,882
SB_MotifThree_quantile.baab,SB_MotifThree_quantile_baab,"symbolic,motifs",3661,882
SB_MotifThree_quantile.baac,SB_MotifThree_quantile_baac,"symbolic,motifs",3662,882
SB_MotifThree_quantile.baba,SB_MotifThree_quantile_baba,"symbolic,motifs",3663,882
SB_MotifThree_quantile.babb,SB_MotifThree_quantile_babb,"symbolic,motifs",3664,882
SB_MotifThree_quantile.babc,SB_MotifThree_quantile_babc,"symbolic,motifs",3665,882
SB_MotifThree_quantile.baca,SB_MotifThree_quantile_baca,"symbolic,motifs",3666,882
SB_MotifThree_quantile.bacb,SB_MotifThree_quantile_bacb,"symbolic,motifs",3667,882
SB_MotifThree_quantile.bacc,SB_MotifThree_quantile_bacc,"symbolic,motifs",3668,882
SB_MotifThree_quantile.bbaa,SB_MotifThree_quantile_bbaa,"symbolic,motifs",3669,882
SB_MotifThree_quantile.bbab,SB_MotifThree_quantile_bbab,"symbolic,motifs",3670,882
SB_MotifThree_quantile.bbac,SB_MotifThree_quantile_bbac,"symbolic,motifs",3671,882
SB_MotifThree_quantile.bbba,SB_MotifThree_quantile_bbba,"symbolic,motifs",3672,882
SB_MotifThree_quantile.bbbb,SB_MotifThree_quantile_bbbb,"symbolic,motifs",3673,882
SB_MotifThree_quantile.bbbc,SB_MotifThree_quantile_bbbc,"symbolic,motifs",3674,882
SB_MotifThree_quantile.bbca,SB_MotifThree_quantile_bbca,"symbolic,motifs",3675,882
SB_MotifThree_quantile.bbcb,SB_MotifThree_quantile_bbcb,"symbolic,motifs",3676,882
SB_MotifThree_quantile.bbcc,SB_MotifThree_quantile_bbcc,"symbolic,motifs",3677,882
SB_MotifThree_quantile.bcaa,SB_MotifThree_quantile_bcaa,"symbolic,motifs",3678,882
SB_MotifThree_quantile.bcab,SB_MotifThree_quantile_bcab,"symbolic,motifs",3679,882
SB_MotifThree_quantile.bcac,SB_MotifThree_quantile_bcac,"symbolic,motifs",3680,882
SB_MotifThree_quantile.bcba,SB_MotifThree_quantile_bcba,"symbolic,motifs",3681,882
SB_MotifThree_quantile.bcbb,SB_MotifThree_quantile_bcbb,"symbolic,motifs",3682,882
SB_MotifThree_quantile.bcbc,SB_MotifThree_quantile_bcbc,"symbolic,motifs",3683,882
SB_MotifThree_quantile.bcca,SB_MotifThree_quantile_bcca,"symbolic,motifs",3684,882
SB_MotifThree_quantile.bccb,SB_MotifThree_quantile_bccb,"symbolic,motifs",3685,882
SB_MotifThree_quantile.bccc,SB_MotifThree_quantile_bccc,"symbolic,motifs",3686,882
SB_MotifThree_quantile.caaa,SB_MotifThree_quantile_caaa,"symbolic,motifs",3687,882
SB_MotifThree_quantile.caab,SB_MotifThree_quantile_caab,"symbolic,motifs",3688,882
SB_MotifThree_quantile.caac,SB_MotifThree_quantile_caac,"symbolic,motifs",3689,882
SB_MotifThree_quantile.caba,SB_MotifThree_quantile_caba,"symbolic,motifs",3690,882
SB_MotifThree_quantile.cabb,SB_MotifThree_quantile_cabb,"symbolic,motifs",3691,882
SB_MotifThree_quantile.cabc,SB_MotifThree_quantile_cabc,"symbolic,motifs",3692,882
SB_MotifThree_quantile.caca,SB_MotifThree_quantile_caca,"symbolic,motifs",3693,882
SB_MotifThree_quantile.cacb,SB_MotifThree_quantile_cacb,"symbolic,motifs",3694,882
SB_MotifThree_quantile.cacc,SB_MotifThree_quantile_cacc,"symbolic,motifs",3695,882
SB_MotifThree_quantile.cbaa,SB_MotifThree_quantile_cbaa,"symbolic,motifs",3696,882
SB_MotifThree_quantile.cbab,SB_MotifThree_quantile_cbab,"symbolic,motifs",3697,882
SB_MotifThree_quantile.cbac,SB_MotifThree_quantile_cbac,"symbolic,motifs",3698,882
SB_MotifThree_quantile.cbba,SB_MotifThree_quantile_cbba,"symbolic,motifs",3699,882
SB_MotifThree_quantile.cbbb,SB_MotifThree_quantile_cbbb,"symbolic,motifs",3700,882
SB_MotifThree_quantile.cbbc,SB_MotifThree_quantile_cbbc,"symbolic,motifs",3701,882
SB_MotifThree_quantile.cbca,SB_MotifThree_quantile_cbca,"symbolic,motifs",3702,882
SB_MotifThree_quantile.cbcb,SB_MotifThree_quantile_cbcb,"symbolic,motifs",3703,882
SB_MotifThree_quantile.cbcc,SB_MotifThree_quantile_cbcc,"symbolic,motifs",3704,882
SB_MotifThree_quantile.ccaa,SB_MotifThree_quantile_ccaa,"symbolic,motifs",3705,882
SB_MotifThree_quantile.ccab,SB_MotifThree_quantile_ccab,"symbolic,motifs",3706,882
SB_MotifThree_quantile.ccac,SB_MotifThree_quantile_ccac,"symbolic,motifs",3707,882
SB_MotifThree_quantile.ccba,SB_MotifThree_quantile_ccba,"symbolic,motifs",3708,882
SB_MotifThree_quantile.ccbb,SB_MotifThree_quantile_ccbb,"symbolic,motifs",3709,882
SB_MotifThree_quantile.ccbc,SB_MotifThree_quantile_ccbc,"symbolic,motifs",3710,882
SB_MotifThree_quantile.ccca,SB_MotifThree_quantile_ccca,"symbolic,motifs",3711,882
SB_MotifThree_quantile.cccb,SB_MotifThree_quantile_cccb,"symbolic,motifs",3712,882
SB_MotifThree_quantile.cccc,SB_MotifThree_quantile_cccc,"symbolic,motifs",3713,882
SB_MotifThree_quantile.hhhh,SB_MotifThree_quantile_hhhh,"symbolic,motifs",3714,882
SB_MotifThree_diffquant.aa,SB_MotifThree_diffquant_aa,"symbolic,motifs",3715,883
SB_MotifThree_diffquant.ab,SB_MotifThree_diffquant_ab,"symbolic,motifs",3716,883
SB_MotifThree_diffquant.ac,SB_MotifThree_diffquant_ac,"symbolic,motifs",3717,883
SB_MotifThree_diffquant.ba,SB_MotifThree_diffquant_ba,"symbolic,motifs",3718,883
SB_MotifThree_diffquant.bb,SB_MotifThree_diffquant_bb,"symbolic,motifs",3719,883
SB_MotifThree_diffquant.bc,SB_MotifThree_diffquant_bc,"symbolic,motifs",3720,883
SB_MotifThree_diffquant.ca,SB_MotifThree_diffquant_ca,"symbolic,motifs",3721,883
SB_MotifThree_diffquant.cb,SB_MotifThree_diffquant_cb,"symbolic,motifs",3722,883
SB_MotifThree_diffquant.cc,SB_MotifThree_diffquant_cc,"symbolic,motifs",3723,883
SB_MotifThree_diffquant.hh,SB_MotifThree_diffquant_hh,"symbolic,motifs",3724,883
